time,Volume,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evapouration,Rain,Lake Level,Surface Area,Black Ice,Snow,White Ice,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Max dT/dz
2009-06-25 24:00:00,  164159.185397,       0.000000,       0.000000,       0.000000,     -47.484099,       0.000000,      22.548870,      13.589293,       0.000000,       0.000000,       0.000000,      27.546240,      11.206948,      27.546240,280546182031891.310000,-116478495979257.280000,-23311677985956.398000,-67388024068877.922000,     238.905687,       0.692878
2009-06-26 24:00:00,  164111.069980,       0.000000,       0.000000,       0.000000,     -46.509864,       0.000000,      22.545447,      13.587230,       0.000000,       0.000000,       0.000000,      27.740525,      11.206948,      27.740525,345953876808620.940000,-114088697267929.860000,-30683716021863.961000,-91043106607363.344000,     294.650791,       0.692878
2009-06-27 24:00:00,  164023.236635,       0.000000,       0.000000,       0.000000,     -84.889565,       0.000000,      22.539200,      13.583465,       0.000000,       0.000000,       0.000000,      25.701657,      11.206948,      25.701657,219354988146314.410000,-208234103679748.030000,-73511751203361.078000,-90046957355142.297000,     186.854193,       0.688486
2009-06-28 24:00:00,  163947.638899,       0.000000,       0.000000,       0.000000,    -113.794185,      40.750394,      22.533822,      13.580224,       0.000000,       0.000000,       0.000000,      24.831415,      11.206948,      24.831415,354985392351608.060000,-279137135981202.590000,-79831042061000.312000,-105871400805095.230000,     302.472700,       0.057200
2009-06-29 24:00:00,  163823.456355,       0.000000,       0.000000,       0.000000,    -119.958616,       0.000000,      22.524989,      13.574900,       0.000000,       0.000000,       0.000000,      21.851120,      11.206949,      21.851120,221129221900421.410000,-294258485816793.310000,-146080861939938.780000,-115716515637416.910000,     188.462724,       0.057200
2009-06-30 24:00:00,  163753.632080,       0.000000,       0.000000,       0.000000,     -67.422842,       0.000000,      22.520022,      13.571907,       0.000000,       0.000000,       0.000000,      20.740275,      11.206949,      20.740275,151370146509684.810000,-165388231012766.220000,-101909035638295.700000,-52466096816734.828000,     129.059458,       0.057200
2009-07-01 24:00:00,  163722.965952,       0.000000,       0.000000,       0.000000,     -43.176820,      13.571907,      22.517841,      13.570593,       0.000000,       0.000000,       0.000000,      20.307075,      11.206949,      20.307075,115956510481238.810000,-105912740305127.810000,-76114114992294.156000,-47601584280176.703000,      98.887299,       0.057200
2009-07-02 24:00:00,  163687.831419,       0.000000,       0.000000,       0.000000,     -33.915401,       0.000000,      22.515342,      13.569086,       0.000000,       0.000000,       0.000000,      20.333833,      11.206949,      20.333833,200811435043230.780000,-83194478444397.297000,-46510820400072.937000,-31048572911976.605000,     171.267865,       0.057200
2009-07-03 24:00:00,  163667.279834,       0.000000,       0.000000,       0.000000,     -19.836265,       0.000000,      22.513880,      13.568205,       0.000000,       0.000000,       0.000000,      20.847466,      11.206949,      20.847466,277269756075874.590000,-48658358440864.516000,-2651016406350.479500,-22192316102819.500000,     236.503814,       0.057200
2009-07-04 24:00:00,  163650.495950,       0.000000,       0.000000,       0.000000,     -16.198650,       0.000000,      22.512686,      13.567486,       0.000000,       0.000000,       0.000000,      20.864049,      11.206949,      20.864049,110966119124671.770000,-39735289223586.289000,-9329094836582.632800,-39146824606130.766000,      94.657329,       0.057200
2009-07-05 24:00:00,  163625.701631,       0.000000,       0.000000,       0.000000,     -23.928503,       0.000000,      22.510922,      13.566423,       0.000000,       0.000000,       0.000000,      21.623960,      11.206949,      21.623960,355795512605078.810000,-58696617338075.586000,-11140864696161.574000,-84970430813365.969000,     303.520021,       0.057200
2009-07-06 24:00:00,  163572.373444,       0.000000,       0.000000,       0.000000,     -51.461938,       0.000000,      22.507129,      13.564137,       0.000000,       0.000000,       0.000000,      21.867515,      11.206950,      21.867515,341107397593664.940000,-126236135048792.480000,-19199481913150.344000,-93362674919448.500000,     291.012765,       0.057200
2009-07-07 24:00:00,  163544.445203,       0.000000,       0.000000,       0.000000,     -26.946336,       0.000000,      22.505142,      13.562940,       0.000000,       0.000000,       0.000000,      22.334729,      11.206950,      22.334729,317027431367585.560000,-66099361854411.133000,-14654537840770.076000,-95543279457639.562000,     270.514739,       0.057200
2009-07-08 24:00:00,  163523.090108,       0.000000,       0.000000,       0.000000,     -47.728350,      27.125880,      22.503623,      13.562024,       0.000000,       0.000000,       0.000000,      21.940539,      11.206950,      21.940539,249582395351996.940000,-117077642829417.840000,-52509385115204.453000,-65120361251240.109000,     212.983703,       0.057200
2009-07-09 24:00:00,  163483.427603,       0.000000,       0.000000,       0.000000,     -38.262084,       0.000000,      22.500802,      13.560324,       0.000000,       0.000000,       0.000000,      21.991147,      11.206950,      21.991147,248344686992407.370000,-93856892235605.531000,-45946261420818.625000,-58046937419838.695000,     211.941797,       0.057200
2009-07-10 24:00:00,  163554.605246,       0.000000,       0.000000,       0.000000,     -26.266404,      94.922268,      22.505865,      13.563375,       0.000000,       0.000000,       0.000000,      22.452609,      11.206950,      22.452609,284749698898626.810000,-64431489670594.406000,-12182970929671.582000,-49939321628284.187000,     243.040955,       0.057200
2009-07-11 24:00:00,  163651.172223,       0.000000,       0.000000,       0.000000,     -28.903749,     122.070378,      22.512734,      13.567515,       0.000000,       0.000000,       0.000000,      23.158808,      11.206950,      23.158808,333477467374138.370000,-70900897400126.547000,12763879986081.287000,-47977269426858.836000,     284.567287,       0.057200
2009-07-12 24:00:00,  163587.811040,       0.000000,       0.000000,       0.000000,     -61.148746,       0.000000,      22.508227,      13.564799,       0.000000,       0.000000,       0.000000,      22.965200,      11.206950,      22.965200,319680400502484.870000,-149997873562293.560000,-47730335867813.352000,-121054142218007.810000,     272.710563,       0.057200
2009-07-13 24:00:00,  163546.531137,       0.000000,       0.000000,       0.000000,     -39.830520,       0.000000,      22.505291,      13.563029,       0.000000,       0.000000,       0.000000,      23.077496,      11.206951,      23.077496,297570407074543.120000,-97704266315286.109000,-28735843412680.277000,-97698934774859.500000,     253.899965,       0.057200
2009-07-14 24:00:00,  163475.998834,       0.000000,       0.000000,       0.000000,     -68.046960,       0.000000,      22.500274,      13.560006,       0.000000,       0.000000,       0.000000,      22.165002,      11.206951,      22.165002,194560347449717.780000,-166919192541444.060000,-60237541929105.594000,-82501191558167.234000,     166.028978,       0.057200
2009-07-15 24:00:00,  163534.302865,       0.000000,       0.000000,       0.000000,     -38.683004,      94.920039,      22.504421,      13.562505,       0.000000,       0.000000,       0.000000,      22.576124,      11.206951,      22.576124,320868346266620.870000,-94889409899135.891000,-4526947428145.585000,-42890112114517.945000,     273.875551,       0.057200
2009-07-16 24:00:00,  163460.088610,       0.000000,       0.000000,       0.000000,     -71.644660,       0.000000,      22.499138,      13.559321,       0.000000,       0.000000,       0.000000,      22.412099,      11.206952,      22.412099,352386055893708.620000,-175744350651119.340000,-53674742266329.469000,-116058504813768.920000,     300.721904,       0.057200
2009-07-17 24:00:00,  163386.032505,       0.000000,       0.000000,       0.000000,     -85.282538,      13.559321,      22.493849,      13.556134,       0.000000,       0.000000,       0.000000,      20.919915,      11.206953,      20.919915,122266408968847.550000,-209198064567198.060000,-132628696977058.980000,-101466313331442.870000,     104.365140,       0.410357
2009-07-18 24:00:00,  163334.222115,       0.000000,       0.000000,       0.000000,     -50.166481,       0.000000,      22.490148,      13.553903,       0.000000,       0.000000,       0.000000,      20.724610,      11.206953,      20.724610,216618753855322.370000,-123058378363536.110000,-68160474068920.687000,-49425048281383.461000,     184.946651,       0.410107
2009-07-19 24:00:00,  163307.535403,       0.000000,       0.000000,       0.000000,     -25.835710,       0.000000,      22.488242,      13.552755,       0.000000,       0.000000,       0.000000,      20.921911,      11.206954,      20.921911,252306827255756.370000,-63374996049233.289000,-21775385666897.645000,-49778117586652.633000,     215.452171,       0.409978
2009-07-20 24:00:00,  163277.675419,       0.000000,       0.000000,       0.000000,     -28.905340,       0.000000,      22.486109,      13.551469,       0.000000,       0.000000,       0.000000,      21.447876,      11.206954,      21.447876,330113692510966.940000,-70904798371007.609000,-16199549039283.523000,-69800473845216.055000,     281.917620,       0.409978
2009-07-21 24:00:00,  163413.322450,       0.000000,       0.000000,       0.000000,     -31.319781,     162.617631,      22.495798,      13.557308,       0.000000,       0.000000,       0.000000,      21.616728,      11.206955,      21.616728,222082572021831.940000,-76827423243797.812000,-20049577711048.910000,-46318973221361.680000,     189.676860,       0.409978
2009-07-22 24:00:00,  163514.139799,       0.000000,       0.000000,       0.000000,     -10.999409,     108.458466,      22.502987,      13.561641,       0.000000,       0.000000,       0.000000,      21.997899,      11.206955,      21.997899,185749942143263.120000,-26981551246549.797000,-9648604910907.625000,-31639133358871.211000,     158.577465,       0.409978
2009-07-23 24:00:00,  163506.910847,       0.000000,       0.000000,       0.000000,     -20.535152,      13.561641,      22.502472,      13.561331,       0.000000,       0.000000,       0.000000,      22.809687,      11.206955,      22.809687,281264402413645.530000,-50372727705786.133000,-6127120626363.735400,-45184847431052.625000,     240.042862,       0.409978
2009-07-24 24:00:00,  163480.682246,       0.000000,       0.000000,       0.000000,     -65.985209,      40.683992,      22.500607,      13.560206,       0.000000,       0.000000,       0.000000,      22.056691,      11.206956,      22.056691,295738990569578.940000,-161861717628045.810000,-31709291458321.594000,-89252241839868.531000,     252.401851,       0.409978
2009-07-25 24:00:00,  163442.550830,       0.000000,       0.000000,       0.000000,     -50.458718,      13.560206,      22.497886,      13.558566,       0.000000,       0.000000,       0.000000,      22.053528,      11.206956,      22.053528,285888196417289.000000,-123775236099686.520000,-17345915380352.846000,-55762734233222.633000,     244.014809,       0.409978
2009-07-26 24:00:00,  163405.140276,       0.000000,       0.000000,       0.000000,     -49.788610,      13.558566,      22.495214,      13.556956,       0.000000,       0.000000,       0.000000,      22.288106,      11.206957,      22.288106,297905278167370.690000,-122131460058683.690000,-13653804391274.514000,-43083245023949.133000,     254.302530,       0.409978
2009-07-27 24:00:00,  163366.303279,       0.000000,       0.000000,       0.000000,     -37.607006,       0.000000,      22.492440,      13.555284,       0.000000,       0.000000,       0.000000,      22.487101,      11.206958,      22.487101,261339584440830.690000,-92249986909961.578000,-5378102243479.033200,-61736312956887.734000,     223.115254,       0.409978
2009-07-28 24:00:00,  163328.335794,       0.000000,       0.000000,       0.000000,     -36.760499,       0.000000,      22.489728,      13.553650,       0.000000,       0.000000,       0.000000,      22.881982,      11.206958,      22.881982,332901634295812.120000,-90173504834920.172000,719875087505.344120,-70313477102272.672000,     284.245471,       0.409978
2009-07-29 24:00:00,  163273.034865,       0.000000,       0.000000,       0.000000,     -53.536458,       0.000000,      22.485778,      13.551270,       0.000000,       0.000000,       0.000000,      22.871686,      11.206959,      22.871686,337971007531058.190000,-131324930295284.140000,-39980568240036.062000,-118960580989427.090000,     288.608713,       0.409978
2009-07-30 24:00:00,  163332.784732,       0.000000,       0.000000,       0.000000,     -50.576870,     108.410156,      22.490045,      13.553841,       0.000000,       0.000000,       0.000000,      22.486710,      11.206959,      22.486710,179413971993679.000000,-124065062438664.560000,-60425891109631.250000,-86907239146614.750000,     153.236610,       0.409978
2009-07-31 24:00:00,  163289.028618,       0.000000,       0.000000,       0.000000,     -42.360599,       0.000000,      22.486920,      13.551958,       0.000000,       0.000000,       0.000000,      22.693093,      11.206960,      22.693093,330835303976937.370000,-103910548863907.340000,-29444771669046.793000,-83887594181487.984000,     282.511221,       0.409978
2009-08-01 24:00:00,  163212.945289,       0.000000,       0.000000,       0.000000,     -73.646564,       0.000000,      22.481486,      13.548683,       0.000000,       0.000000,       0.000000,      22.195964,      11.206960,      22.195964,292092823793667.870000,-180655020860208.750000,-58833919531946.344000,-102580193714959.590000,     249.462401,       0.409521
2009-08-02 24:00:00,  163137.978132,       0.000000,       0.000000,       0.000000,     -72.548604,       0.000000,      22.476131,      13.545456,       0.000000,       0.000000,       0.000000,      21.852263,      11.206961,      21.852263,307878918119989.750000,-177961726400943.410000,-62912583092717.078000,-125470363863929.370000,     263.008104,       0.409159
2009-08-03 24:00:00,  163096.346336,       0.000000,       0.000000,       0.000000,     -53.824551,      13.545456,      22.473157,      13.543664,       0.000000,       0.000000,       0.000000,      21.909549,      11.206962,      21.909549,286032425472299.750000,-132031622786997.310000,-9553177995018.125000,-69797733826107.211000,     244.403770,       0.408958
2009-08-04 24:00:00,  163061.578139,       0.000000,       0.000000,       0.000000,     -33.634059,       0.000000,      22.470674,      13.542167,       0.000000,       0.000000,       0.000000,      22.193661,      11.206963,      22.193661,301946943310473.250000,-82504345978589.219000,17135074064754.752000,-77188249007920.719000,     258.036255,       0.408790
2009-08-05 24:00:00,  163006.891693,       0.000000,       0.000000,       0.000000,     -52.896728,       0.000000,      22.466768,      13.539813,       0.000000,       0.000000,       0.000000,      22.111142,      11.206964,      22.111142,302182709028566.940000,-129755673902247.190000,-31179600089293.930000,-112992292955725.080000,     258.266274,       0.408526
2009-08-06 24:00:00,  162959.489128,       0.000000,       0.000000,       0.000000,     -45.843256,       0.000000,      22.463382,      13.537773,       0.000000,       0.000000,       0.000000,      22.084455,      11.206964,      22.084455,254846615722497.810000,-112453506068272.690000,-22891674764954.187000,-80723105869561.297000,     217.847438,       0.408297
2009-08-07 24:00:00,  163053.068339,       0.000000,       0.000000,       0.000000,     -58.428219,     148.915499,      22.470066,      13.541801,       0.000000,       0.000000,       0.000000,      21.185633,      11.206977,      21.185633,99777266746411.484000,-143324420821625.440000,-51523609048199.977000,-48953283741947.508000,      85.304245,       0.390408
2009-08-08 24:00:00,  163496.542802,       0.000000,       0.000000,       0.000000,      -4.485726,     433.337627,      22.501735,      13.560886,       0.000000,       0.000000,       0.000000,      21.964700,      11.206986,      21.964700,214467934431528.970000,-11003485184592.855000,37068696048537.008000,-14610099489536.939000,     183.304111,       0.057200
2009-08-09 24:00:00,  163538.718015,       0.000000,       0.000000,       0.000000,       0.000000,      40.682659,      22.504735,      13.562694,       0.000000,       0.000000,       0.000000,      23.845267,      11.206987,      23.845267,205840396734272.780000,       0.000000,82493167470652.547000,-4774395346507.943400,     175.682618,       0.057200
2009-08-10 24:00:00,  163621.705839,       0.000000,       0.000000,       0.000000,     -14.877252,      94.938860,      22.510638,      13.566252,       0.000000,       0.000000,       0.000000,      24.890407,      11.206988,      24.890407,254179460614782.720000,-36493898754752.289000,11815711615404.639000,-35518308901639.656000,     216.910582,       0.057200
2009-08-11 24:00:00,  163577.803776,       0.000000,       0.000000,       0.000000,     -42.365152,       0.000000,      22.507515,      13.564370,       0.000000,       0.000000,       0.000000,      25.012817,      11.206989,      25.012817,286646803886608.690000,-103921716633220.700000,-18403475060013.719000,-83649434541313.469000,     244.553278,       0.057200
2009-08-12 24:00:00,  163548.500369,       0.000000,       0.000000,       0.000000,     -28.273638,       0.000000,      22.505431,      13.563114,       0.000000,       0.000000,       0.000000,      25.298807,      11.206989,      25.298807,291363186919483.870000,-69355234721407.875000,-12527985251876.732000,-107209950779686.580000,     248.611558,       0.057200
2009-08-13 24:00:00,  163487.494078,       0.000000,       0.000000,       0.000000,     -58.856981,       0.000000,      22.501091,      13.560498,       0.000000,       0.000000,       0.000000,      24.462947,      11.206990,      24.462947,279760628938298.910000,-144376175104383.590000,-27656680134742.266000,-70486019417004.078000,     238.733549,       0.057200
2009-08-14 24:00:00,  163443.839393,       0.000000,       0.000000,       0.000000,     -42.221805,       0.000000,      22.497978,      13.558622,       0.000000,       0.000000,       0.000000,      24.725901,      11.206991,      24.725901,253131488775428.250000,-103570086600947.120000,-4638265382755.862300,-50123842600715.195000,     216.051248,       0.057200
2009-08-15 24:00:00,  163383.063565,       0.000000,       0.000000,       0.000000,     -58.858254,       0.000000,      22.493637,      13.556006,       0.000000,       0.000000,       0.000000,      24.140392,      11.206991,      24.140392,285004959294640.500000,-144379296116521.870000,-8995069629630.525400,-75569270238624.656000,     243.289364,       0.057200
2009-08-16 24:00:00,  163337.919134,       0.000000,       0.000000,       0.000000,     -57.267622,      13.556006,      22.490412,      13.554063,       0.000000,       0.000000,       0.000000,      23.211855,      11.206992,      23.211855,136255446397522.060000,-140477477631404.580000,-40653374760018.164000,-55298712724701.273000,     116.334461,       0.057200
2009-08-17 24:00:00,  163326.572757,       0.000000,       0.000000,       0.000000,     -24.538748,      13.554063,      22.489602,      13.553574,       0.000000,       0.000000,       0.000000,      23.710210,      11.206993,      23.710210,236300190541139.500000,-60193548747693.039000,9284775310844.078100,-23036897744661.559000,     201.781267,       0.057200
2009-08-18 24:00:00,  163283.182557,       0.000000,       0.000000,       0.000000,     -55.559100,      13.553574,      22.486502,      13.551706,       0.000000,       0.000000,       0.000000,      23.617806,      11.206993,      23.617806,282381986883385.750000,-136286471541189.190000,-17931879499396.184000,-76155091166100.078000,     241.140087,       0.057200
2009-08-19 24:00:00,  163234.876056,       0.000000,       0.000000,       0.000000,     -87.413612,      40.655119,      22.483052,      13.549627,       0.000000,       0.000000,       0.000000,      22.999691,      11.206997,      22.999691,255811985103732.530000,-214425590390289.280000,-52213101204914.500000,-94373163189744.359000,     218.480743,       0.057200
2009-08-20 24:00:00,  163320.604625,       0.000000,       0.000000,       0.000000,     -52.527652,     135.496269,      22.489175,      13.553317,       0.000000,       0.000000,       0.000000,      22.512344,      11.207025,      22.512344,177243962639138.060000,-128850329575674.300000,-52274906556513.648000,-62582643026230.680000,     151.401567,       0.057200
2009-08-21 24:00:00,  163276.330271,       0.000000,       0.000000,       0.000000,     -69.967286,      27.106634,      22.486013,      13.551411,       0.000000,       0.000000,       0.000000,      21.768969,      11.207068,      21.768969,94194699058663.500000,-171629753420801.440000,-88959322704347.906000,-48690606738458.039000,       6.405700,       0.405795
2009-08-22 24:00:00,  163212.221458,       0.000000,       0.000000,       0.000000,     -62.053061,       0.000000,      22.481434,      13.548652,       0.000000,       0.000000,       0.000000,      21.411423,      11.207101,      21.411423,182084176027747.940000,-152216158261156.470000,-73335709363229.047000,-60028189521406.594000,     155.515591,       0.405520
2009-08-23 24:00:00,  163185.981052,       0.000000,       0.000000,       0.000000,     -25.393792,       0.000000,      22.479560,      13.547522,       0.000000,       0.000000,       0.000000,      21.557747,      11.207110,      21.557747,219879271454064.090000,-62290972962134.453000,-19210975297584.020000,-44079337373656.672000,     187.834113,       0.405408
2009-08-24 24:00:00,  163137.867953,       0.000000,       0.000000,       0.000000,     -46.556908,       0.000000,      22.476123,      13.545451,       0.000000,       0.000000,       0.000000,      21.566069,      11.207146,      21.566069,240314965028487.970000,-114204096295334.520000,-27110399514553.945000,-57095602794329.594000,     205.308629,       0.405202
2009-08-25 24:00:00,  163095.615533,       0.000000,       0.000000,       0.000000,     -40.879540,       0.000000,      22.473105,      13.543632,       0.000000,       0.000000,       0.000000,      21.580386,      11.207196,      21.580386,234317391243311.470000,-100277511774801.280000,-15728880390031.586000,-73058169499381.312000,     200.215321,       0.405021
2009-08-26 24:00:00,  163130.987778,       0.000000,       0.000000,       0.000000,     -19.956207,      54.174529,      22.475632,      13.545155,       0.000000,       0.000000,       0.000000,      21.856238,      11.207230,      21.856238,230727322319005.660000,-48952576059993.336000,6369545646598.997100,-40611990323080.211000,     197.174218,       0.405173
2009-08-27 24:00:00,  163207.364916,       0.000000,       0.000000,       0.000000,     -34.467389,     108.361240,      22.481087,      13.548443,       0.000000,       0.000000,       0.000000,      21.614963,      11.207259,      21.614963,83072430838406.500000,-84548504691906.562000,-42355662250625.500000,-33192024354060.035000,      70.983792,       0.405499
2009-08-28 24:00:00,  163167.750228,       0.000000,       0.000000,       0.000000,     -38.335979,       0.000000,      22.478258,      13.546737,       0.000000,       0.000000,       0.000000,      21.608126,      11.207286,      21.608126,258468147375712.440000,-94038157141405.187000,-41418539834558.930000,-82995500164868.359000,     220.802461,       0.405330
2009-08-29 24:00:00,  163166.565514,       0.000000,       0.000000,       0.000000,     -95.973491,      94.827162,      22.478173,      13.546686,       0.000000,       0.000000,       0.000000,      20.918713,      11.207363,      20.918713,218148090042521.370000,-235422973570431.590000,-111022368351718.870000,-101432892560229.520000,     186.381567,       0.405325
2009-08-30 24:00:00,  163091.378270,       0.000000,       0.000000,       0.000000,     -72.750868,       0.000000,      22.472803,      13.543450,       0.000000,       0.000000,       0.000000,      20.089055,      11.207509,      20.089055,238994167413858.060000,-178457878372004.370000,-98496243917388.875000,-86836609415726.047000,     204.192827,       0.454636
2009-08-31 24:00:00,  163063.845633,       0.000000,       0.000000,       0.000000,     -26.634102,       0.000000,      22.470836,      13.542265,       0.000000,       0.000000,       0.000000,      20.102622,      11.207531,      20.102622,214257213879102.870000,-65333452631850.242000,-26281679941717.777000,-74035540006344.734000,     183.101712,       0.454514
2009-09-01 24:00:00,  163027.749935,       0.000000,       0.000000,       0.000000,     -34.914649,       0.000000,      22.468258,      13.540711,       0.000000,       0.000000,       0.000000,      20.035400,      11.207572,      20.035400,261292222963517.370000,-85645633422395.516000,-36157776967267.461000,-119164117139975.050000,     223.316823,       0.454353
2009-09-02 24:00:00,  162990.200714,       0.000000,       0.000000,       0.000000,     -36.316446,       0.000000,      22.465576,      13.539095,       0.000000,       0.000000,       0.000000,      19.945490,      11.207624,      19.945490,255086730861141.810000,-89084242649213.484000,-38119156823638.836000,-117895327772567.330000,     218.038234,       0.454187
2009-09-03 24:00:00,  162965.433707,       0.000000,       0.000000,       0.000000,     -23.951024,       0.000000,      22.463807,      13.538029,       0.000000,       0.000000,       0.000000,      20.057954,      11.207654,      20.057954,233988530972221.470000,-58751862544289.273000,-11994305354590.449000,-73197787374825.906000,     200.028189,       0.454077
2009-09-04 24:00:00,  162947.436481,       0.000000,       0.000000,       0.000000,     -17.402912,       0.000000,      22.462521,      13.537254,       0.000000,       0.000000,       0.000000,      20.254610,      11.207668,      20.254610,258130596189736.590000,-42689343034126.602000,-1661479536185.417500,-91934263499717.484000,     220.683731,       0.454077
2009-09-05 24:00:00,  162920.935743,       0.000000,       0.000000,       0.000000,     -25.624151,       0.000000,      22.460628,      13.536113,       0.000000,       0.000000,       0.000000,      20.485819,      11.207696,      20.485819,259877474928844.870000,-62856041620822.492000,-1308984251805.698000,-97299487720140.281000,     222.189905,       0.454077
2009-09-06 24:00:00,  162891.202138,       0.000000,       0.000000,       0.000000,     -28.747659,       0.000000,      22.458505,      13.534833,       0.000000,       0.000000,       0.000000,      20.728306,      11.207730,      20.728306,240112502207952.660000,-70518006343993.875000,-4555442613399.061500,-79030725441763.203000,     205.308560,       0.454077
2009-09-07 24:00:00,  162869.331300,       0.000000,       0.000000,       0.000000,     -21.143616,       0.000000,      22.456942,      13.533892,       0.000000,       0.000000,       0.000000,      21.416298,      11.207735,      21.416298,250430077296791.500000,-51865290934717.094000,5094118295046.140600,-61426306823417.773000,     214.150867,       0.454077
2009-09-08 24:00:00,  162832.140130,       0.000000,       0.000000,       0.000000,     -35.952035,       0.000000,      22.454286,      13.532291,       0.000000,       0.000000,       0.000000,      21.441179,      11.207740,      21.441179,238391888366476.970000,-88190342963841.562000,-4116915013643.802700,-71542584686439.703000,     203.870803,       0.454077
2009-09-09 24:00:00,  162805.194367,       0.000000,       0.000000,       0.000000,     -26.044902,       0.000000,      22.452361,      13.531131,       0.000000,       0.000000,       0.000000,      21.772833,      11.207745,      21.772833,212143862556873.340000,-63888145479927.391000,2724580621704.723600,-52172244319151.992000,     181.445168,       0.454077
2009-09-10 24:00:00,  162777.137634,       0.000000,       0.000000,       0.000000,     -27.116406,       0.000000,      22.450357,      13.529923,       0.000000,       0.000000,       0.000000,      22.187876,      11.207751,      22.187876,216822756175838.160000,-66516545092690.578000,6070268224690.216800,-41375322448060.891000,     185.462890,       0.454077
2009-09-11 24:00:00,  162738.671037,       0.000000,       0.000000,       0.000000,     -37.174063,       0.000000,      22.447610,      13.528267,       0.000000,       0.000000,       0.000000,      22.335819,      11.207756,      22.335819,206542010320444.870000,-91187977579532.219000,-548061406156.773930,-51713870169966.625000,     176.684856,       0.454077
2009-09-12 24:00:00,  162705.318327,       0.000000,       0.000000,       0.000000,     -32.228066,       0.000000,      22.445228,      13.526832,       0.000000,       0.000000,       0.000000,      22.556926,      11.207761,      22.556926,235580853731942.870000,-79055445184768.859000,-3322643355204.309100,-71272865239099.437000,     201.550589,       0.454077
2009-09-13 24:00:00,  162683.590568,       0.000000,       0.000000,       0.000000,     -20.992877,       0.000000,      22.443676,      13.525896,       0.000000,       0.000000,       0.000000,      22.850689,      11.207766,      22.850689,237421841896052.060000,-51495526236648.742000,90111900522.680222,-90731893832436.266000,     203.147201,       0.454077
2009-09-14 24:00:00,  162633.197928,       0.000000,       0.000000,       0.000000,     -48.684881,       0.000000,      22.440076,      13.523727,       0.000000,       0.000000,       0.000000,      22.760411,      11.207772,      22.760411,234507850035789.060000,-119424012303035.920000,-6454633706987.684600,-86604499942337.422000,     200.667753,       0.454077
2009-09-15 24:00:00,  162582.933259,       0.000000,       0.000000,       0.000000,     -48.553457,       0.000000,      22.436486,      13.521563,       0.000000,       0.000000,       0.000000,      22.657413,      11.207777,      22.657413,216540166537169.560000,-119101630623824.580000,-5718580831675.707000,-74304538461676.562000,     185.322574,       0.454077
2009-09-16 24:00:00,  162522.254780,       0.000000,       0.000000,       0.000000,     -58.603363,       0.000000,      22.432152,      13.518951,       0.000000,       0.000000,       0.000000,      22.164195,      11.207782,      22.164195,232103493450443.660000,-143754049451557.620000,-7563149726236.429700,-66130223288220.680000,     198.673995,       0.454077
2009-09-17 24:00:00,  162477.788362,       0.000000,       0.000000,       0.000000,     -42.937434,       0.000000,      22.428976,      13.517037,       0.000000,       0.000000,       0.000000,      21.826874,      11.207787,      21.826874,234352295561008.910000,-105325525316676.970000,-43559155852600.695000,-132460189259387.690000,     200.637662,       0.454077
2009-09-18 24:00:00,  162427.957332,       0.000000,       0.000000,       0.000000,     -48.110771,       0.000000,      22.425417,      13.514892,       0.000000,       0.000000,       0.000000,      21.520291,      11.207793,      21.520291,185854126631991.720000,-118015722139961.660000,-27943309635370.004000,-88053014680181.219000,     159.139119,       0.454077
2009-09-19 24:00:00,  162392.139794,       0.000000,       0.000000,       0.000000,     -34.575563,       0.000000,      22.422858,      13.513351,       0.000000,       0.000000,       0.000000,      21.705414,      11.207798,      21.705414,221807743483345.250000,-84813855761105.437000,-2990187204037.811500,-53208792271116.250000,     189.954842,       0.454077
2009-09-20 24:00:00,  162332.739848,       0.000000,       0.000000,       0.000000,     -57.333708,       0.000000,      22.418615,      13.510794,       0.000000,       0.000000,       0.000000,      21.006904,      11.207850,      21.006904,199046020678845.190000,-140639586351240.230000,-44992960744808.930000,-103107481535004.610000,     170.481286,       0.454077
2009-09-21 24:00:00,  162409.617865,       0.000000,       0.000000,       0.000000,     -33.896588,     108.086349,      22.424107,      13.514103,       0.000000,       0.000000,       0.000000,      21.117917,      11.207880,      21.117917,178017706600635.500000,-83148330586677.344000,1832757280128.021000,-25197376901826.895000,     152.499563,       0.454077
2009-09-22 24:00:00,  163282.358210,       0.000000,       0.000000,       0.000000,     -22.473773,     864.902588,      22.486444,      13.551671,       0.000000,       0.000000,       0.000000,      20.966415,      11.207919,      20.966415,86787860312379.922000,-55128165931188.406000,-18121337664128.070000,-46363096512338.375000,      74.328953,       0.454077
2009-09-23 24:00:00,  163284.558735,       0.000000,       0.000000,       0.000000,     -11.421669,      13.551671,      22.486601,      13.551766,       0.000000,       0.000000,       0.000000,      21.361100,      11.207924,      21.361100,172481172654038.810000,-28017353759318.320000,795198145740.663940,-28989150134542.258000,     147.310977,       0.454077
2009-09-24 24:00:00,  163272.558478,       0.000000,       0.000000,       0.000000,     -11.615753,       0.000000,      22.485744,      13.551249,       0.000000,       0.000000,       0.000000,      21.628918,      11.207930,      21.628918,144762559234395.160000,-28493441794884.434000,-926360028477.062380,-30410307359750.469000,     123.636479,       0.454077
